Account Number,Transaction Posting date,Transaction capture date,Transaction amount,Debit or Credit,Transaction code,Transaction Currency
1234500105,2017-08-04,2017-08-04,1382,C,2001,INR
1234500776,2018-01-10,2018-01-10,203,C,2001,HKD
1234500730,2018-03-18,2018-03-18,189,D,10001,HKD
1234500362,2017-08-30,2017-08-30,540,C,2001,INR
1234500890,2018-03-21,2018-03-21,1079,C,2001,CAD
1234500450,2017-08-22,2017-08-22,1032,D,10001,INR
1234500594,2017-12-30,2017-12-30,987,D,10001,CAD
1234500955,2018-03-30,2018-03-30,102,C,2001,CAD
1234500230,2018-01-16,2018-01-16,1127,D,10001,INR
1234500166,2017-10-16,2017-10-16,443,C,2001,HKD
1234500561,2017-09-11,2017-09-11,713,C,2001,HKD
1234500963,2018-03-21,2018-03-21,1329,C,2001,HKD
1234500654,2018-03-19,2018-03-19,759,D,10001,USD
1234500560,2018-03-12,2018-03-12,1420,D,10001,USD
1234500917,2017-07-30,2017-07-30,376,C,2001,INR
1234500346,2017-07-06,2017-07-06,530,D,10001,INR
1234500546,2017-08-11,2017-08-11,313,D,10001,INR
1234500600,2017-07-26,2017-07-26,836,D,10001,HKD
1234500603,2017-11-11,2017-11-11,905,D,10001,HKD
1234500676,2018-03-04,2018-03-04,1192,D,10001,CAD
1234500383,2017-08-26,2017-08-26,454,D,10001,HKD
1234500421,2017-07-24,2017-07-24,472,C,2001,HKD
1234500809,2017-10-09,2017-10-09,1033,C,2001,CAD
1234500476,2018-01-01,2018-01-01,787,D,10001,USD
1234500174,2018-03-09,2018-03-09,741,C,2001,CAD
1234500635,2017-12-31,2017-12-31,1469,D,10001,HKD
1234500247,2017-08-20,2017-08-20,241,C,2001,CAD
1234500632,2017-12-23,2017-12-23,599,D,10001,USD
1234500524,2017-09-17,2017-09-17,985,C,2001,HKD
1234500447,2018-03-30,2018-03-30,306,C,2001,USD
1234500563,2017-12-24,2017-12-24,543,C,2001,USD
1234500885,2017-11-04,2017-11-04,704,D,10001,INR
1234500068,2018-03-18,2018-03-18,1159,D,10001,INR
1234500590,2017-09-19,2017-09-19,290,D,10001,HKD
1234500126,2018-03-19,2018-03-19,428,C,2001,CAD
1234500798,2017-10-27,2017-10-27,635,C,2001,CAD
1234500478,2017-08-21,2017-08-21,641,D,10001,USD
1234500497,2017-09-25,2017-09-25,182,C,2001,CAD
1234500409,2017-12-20,2017-12-20,697,C,2001,HKD
1234500762,2017-07-30,2017-07-30,536,C,2001,USD
1234500978,2017-10-01,2017-10-01,1216,C,2001,USD
1234500657,2017-09-04,2017-09-04,301,D,10001,HKD
1234500207,2017-08-04,2017-08-04,634,D,10001,HKD
1234500883,2017-10-31,2017-10-31,1462,D,10001,HKD
1234500877,2017-09-05,2017-09-05,1314,C,2001,CAD
1234500757,2017-12-01,2017-12-01,1416,D,10001,HKD
1234500452,2017-08-19,2017-08-19,140,D,10001,INR
1234500631,2018-01-09,2018-01-09,1099,D,10001,USD
1234500870,2017-11-22,2017-11-22,1003,C,2001,USD
1234500044,2017-08-11,2017-08-11,1084,D,10001,INR
1234500128,2018-01-05,2018-01-05,1220,C,2001,USD
1234500536,2017-08-23,2017-08-23,431,D,10001,INR
1234500343,2018-02-02,2018-02-02,1039,D,10001,CAD
1234500973,2018-03-23,2018-03-23,739,D,10001,CAD
1234500527,2017-12-21,2017-12-21,851,C,2001,INR
1234500725,2018-03-26,2018-03-26,843,D,10001,CAD
1234500016,2017-10-15,2017-10-15,579,C,2001,HKD
1234500330,2018-03-30,2018-03-30,212,D,10001,INR
1234500915,2017-08-02,2017-08-02,1410,D,10001,HKD
1234500872,2018-03-01,2018-03-01,1088,D,10001,USD
1234500674,2017-08-06,2017-08-06,947,D,10001,USD
1234500810,2017-09-03,2017-09-03,182,C,2001,INR
1234500159,2017-11-23,2017-11-23,1493,D,10001,INR
1234500470,2017-07-04,2017-07-04,1394,C,2001,USD
1234500422,2017-11-24,2017-11-24,645,C,2001,HKD
1234500980,2017-08-06,2017-08-06,778,C,2001,CAD
1234500112,2017-08-16,2017-08-16,472,C,2001,USD
1234500100,2018-02-28,2018-02-28,821,C,2001,HKD
1234500350,2017-08-15,2017-08-15,905,C,2001,USD
1234500933,2017-08-03,2017-08-03,1019,D,10001,CAD
1234500298,2017-08-05,2017-08-05,1047,D,10001,CAD
1234500015,2018-03-12,2018-03-12,697,D,10001,USD
1234500045,2018-01-31,2018-01-31,980,C,2001,USD
1234500502,2017-11-02,2017-11-02,1459,D,10001,INR
1234500556,2017-08-30,2017-08-30,154,D,10001,HKD
1234500355,2017-12-12,2017-12-12,294,D,10001,HKD
1234500813,2017-08-01,2017-08-01,1114,C,2001,CAD
1234500160,2017-08-15,2017-08-15,448,D,10001,CAD
1234500880,2017-11-16,2017-11-16,124,D,10001,HKD
1234500985,2018-02-07,2018-02-07,358,C,2001,INR
1234500566,2018-02-26,2018-02-26,1038,C,2001,HKD
1234500530,2017-08-24,2017-08-24,600,D,10001,CAD
1234500955,2017-11-01,2017-11-01,1245,C,2001,USD
1234500882,2017-11-17,2017-11-17,423,C,2001,INR
1234500342,2018-03-17,2018-03-17,1395,C,2001,USD
1234500420,2017-07-24,2017-07-24,1302,D,10001,HKD
1234500900,2018-01-14,2018-01-14,959,C,2001,INR
1234500581,2018-02-19,2018-02-19,1128,C,2001,USD
1234500846,2018-01-02,2018-01-02,1112,D,10001,HKD
1234500943,2018-03-14,2018-03-14,783,D,10001,INR
1234500652,2018-02-21,2018-02-21,489,D,10001,CAD
1234500394,2017-07-03,2017-07-03,1114,D,10001,CAD
1234500798,2018-01-12,2018-01-12,460,D,10001,HKD
1234500247,2018-02-20,2018-02-20,597,C,2001,CAD
1234500494,2017-09-22,2017-09-22,1471,D,10001,USD
1234500108,2017-12-24,2017-12-24,866,D,10001,INR
1234500335,2018-01-26,2018-01-26,178,D,10001,CAD
1234500861,2017-09-07,2017-09-07,1025,D,10001,CAD
1234500996,2017-08-04,2017-08-04,1269,C,2001,CAD
1234500588,2017-11-13,2017-11-13,937,C,2001,USD
1234500129,2018-01-05,2018-01-05,461,D,10001,USD
1234500474,2017-09-18,2017-09-18,1033,D,10001,HKD
1234500434,2018-01-28,2018-01-28,381,D,10001,USD
1234500797,2017-07-04,2017-07-04,1285,D,10001,CAD
1234500992,2017-12-06,2017-12-06,1361,D,10001,CAD
1234500402,2018-01-20,2018-01-20,782,D,10001,INR
1234500393,2017-09-21,2017-09-21,161,D,10001,INR
1234500376,2017-07-29,2017-07-29,1168,D,10001,HKD
1234500159,2017-11-13,2017-11-13,737,C,2001,CAD
1234500937,2018-01-20,2018-01-20,1261,D,10001,USD
1234500171,2017-11-28,2017-11-28,643,C,2001,HKD
1234500956,2017-12-19,2017-12-19,1423,C,2001,HKD
1234500898,2017-09-10,2017-09-10,1058,C,2001,HKD
1234500613,2017-08-14,2017-08-14,809,D,10001,CAD
1234500923,2017-12-26,2017-12-26,1296,C,2001,USD
1234500005,2018-03-05,2018-03-05,468,D,10001,INR
1234500121,2017-10-27,2017-10-27,360,C,2001,INR
1234500941,2018-02-07,2018-02-07,785,C,2001,INR
1234500959,2018-01-28,2018-01-28,1457,C,2001,HKD
1234500839,2018-01-01,2018-01-01,871,C,2001,USD
1234500987,2017-11-21,2017-11-21,131,C,2001,USD
1234500332,2017-12-16,2017-12-16,1112,C,2001,INR
1234500886,2017-11-21,2017-11-21,312,C,2001,CAD
1234500021,2018-01-18,2018-01-18,1366,C,2001,HKD
1234500819,2018-01-28,2018-01-28,1187,D,10001,INR
1234500342,2017-10-30,2017-10-30,604,C,2001,HKD
1234500538,2018-03-26,2018-03-26,690,D,10001,CAD
1234500338,2017-09-21,2017-09-21,473,C,2001,USD
1234500581,2017-11-07,2017-11-07,1404,D,10001,USD
1234500100,2017-09-29,2017-09-29,1230,D,10001,HKD
1234500889,2017-07-12,2017-07-12,314,D,10001,CAD
1234500990,2017-12-20,2017-12-20,139,C,2001,CAD
1234500707,2018-03-26,2018-03-26,362,D,10001,CAD
1234500460,2017-08-30,2017-08-30,478,C,2001,USD
1234500448,2017-11-03,2017-11-03,960,C,2001,USD
1234500230,2017-08-11,2017-08-11,1302,C,2001,INR
1234500051,2017-08-02,2017-08-02,1483,D,10001,CAD
1234500387,2018-03-11,2018-03-11,415,C,2001,INR
1234500655,2018-02-24,2018-02-24,104,C,2001,CAD
1234500617,2018-03-01,2018-03-01,1160,C,2001,HKD
1234500390,2018-01-16,2018-01-16,792,D,10001,INR
1234500098,2018-03-19,2018-03-19,1117,D,10001,USD
1234500447,2018-03-15,2018-03-15,1053,C,2001,CAD
1234500094,2018-03-13,2018-03-13,1032,D,10001,INR
1234500852,2017-09-25,2017-09-25,1266,C,2001,CAD
1234500348,2018-01-13,2018-01-13,433,D,10001,CAD
1234500553,2018-02-10,2018-02-10,726,C,2001,HKD
1234500825,2017-07-22,2017-07-22,1101,C,2001,USD
1234500428,2017-12-03,2017-12-03,145,D,10001,CAD
1234500280,2017-08-05,2017-08-05,683,C,2001,INR
1234500189,2017-07-19,2017-07-19,924,C,2001,INR
1234500596,2018-02-28,2018-02-28,477,C,2001,USD
1234500033,2017-12-22,2017-12-22,251,C,2001,HKD
1234500599,2017-10-17,2017-10-17,887,D,10001,USD
1234500212,2017-12-04,2017-12-04,475,D,10001,CAD
1234500072,2018-03-29,2018-03-29,440,D,10001,CAD
1234500036,2018-01-20,2018-01-20,1399,D,10001,HKD
1234500319,2018-02-18,2018-02-18,672,D,10001,HKD
1234500571,2017-08-01,2017-08-01,214,C,2001,CAD
1234500287,2018-02-13,2018-02-13,981,C,2001,USD
1234500313,2018-03-20,2018-03-20,1330,C,2001,HKD
1234500395,2017-08-13,2017-08-13,919,C,2001,USD
1234500588,2018-02-18,2018-02-18,636,D,10001,USD
1234500779,2017-10-17,2017-10-17,212,C,2001,INR
1234500074,2017-08-05,2017-08-05,115,D,10001,USD
1234500302,2018-03-31,2018-03-31,193,C,2001,INR
1234500865,2017-12-03,2017-12-03,647,D,10001,USD
1234500718,2017-10-26,2017-10-26,518,D,10001,INR
1234500061,2017-07-12,2017-07-12,837,C,2001,CAD
1234500343,2017-11-23,2017-11-23,167,C,2001,USD
1234500346,2017-10-24,2017-10-24,543,D,10001,USD
1234500041,2017-09-04,2017-09-04,160,D,10001,CAD
1234500869,2018-03-02,2018-03-02,862,C,2001,CAD
1234500839,2017-10-14,2017-10-14,211,C,2001,USD
1234500808,2017-10-25,2017-10-25,126,D,10001,HKD
1234500809,2017-11-12,2017-11-12,1090,D,10001,HKD
1234500061,2018-01-15,2018-01-15,1112,C,2001,INR
1234500570,2018-03-31,2018-03-31,868,D,10001,HKD
1234500714,2017-12-05,2017-12-05,1109,D,10001,CAD
1234500581,2018-03-22,2018-03-22,134,D,10001,HKD
1234500829,2018-01-30,2018-01-30,364,C,2001,USD
1234500284,2018-02-06,2018-02-06,704,C,2001,USD
1234500227,2017-09-01,2017-09-01,726,C,2001,CAD
1234500896,2017-09-11,2017-09-11,963,C,2001,USD
1234500251,2017-09-03,2017-09-03,604,C,2001,INR
1234500690,2017-10-17,2017-10-17,681,D,10001,CAD
1234500331,2017-10-02,2017-10-02,1109,C,2001,USD
1234500728,2018-03-10,2018-03-10,1342,D,10001,INR
1234500044,2017-08-10,2017-08-10,821,C,2001,CAD
1234500105,2018-03-17,2018-03-17,368,D,10001,HKD
1234500020,2017-07-03,2017-07-03,446,C,2001,HKD
1234500807,2018-02-15,2018-02-15,1079,D,10001,USD
1234500311,2017-10-31,2017-10-31,1100,D,10001,USD
1234500806,2018-03-18,2018-03-18,193,C,2001,INR
1234500838,2017-09-28,2017-09-28,212,C,2001,CAD
1234500489,2017-12-16,2017-12-16,883,C,2001,INR
1234500213,2018-03-10,2018-03-10,1295,C,2001,INR
1234500074,2017-10-19,2017-10-19,819,D,10001,CAD
1234500989,2017-09-01,2017-09-01,209,C,2001,CAD
1234500691,2017-12-20,2017-12-20,150,C,2001,CAD
1234500002,2017-12-13,2017-12-13,1250,D,10001,USD
1234500455,2018-01-12,2018-01-12,998,C,2001,INR
1234500302,2017-07-20,2017-07-20,1062,C,2001,HKD
1234500275,2017-07-05,2017-07-05,358,D,10001,INR
1234500255,2017-07-29,2017-07-29,467,C,2001,INR
1234500144,2017-11-30,2017-11-30,102,D,10001,HKD
1234500486,2017-11-20,2017-11-20,1383,D,10001,CAD
1234500260,2017-07-09,2017-07-09,552,D,10001,USD
1234500420,2017-09-22,2017-09-22,453,D,10001,CAD
1234500755,2018-02-27,2018-02-27,773,C,2001,USD
1234500487,2018-03-21,2018-03-21,590,D,10001,CAD
1234500815,2017-10-23,2017-10-23,957,D,10001,INR
1234500846,2017-09-20,2017-09-20,885,D,10001,USD
1234500176,2017-12-20,2017-12-20,1245,C,2001,INR
1234500683,2018-03-16,2018-03-16,267,D,10001,USD
1234500126,2017-08-04,2017-08-04,966,C,2001,USD
1234500558,2017-08-09,2017-08-09,317,D,10001,USD
1234500148,2017-08-09,2017-08-09,978,D,10001,CAD
1234500086,2017-12-12,2017-12-12,383,C,2001,HKD
1234500066,2018-03-30,2018-03-30,498,D,10001,INR
1234500214,2017-09-10,2017-09-10,408,D,10001,HKD
1234500349,2017-09-29,2017-09-29,848,D,10001,CAD
1234500679,2017-12-19,2017-12-19,1189,C,2001,CAD
1234500534,2018-02-13,2018-02-13,872,D,10001,CAD
1234500076,2017-07-28,2017-07-28,927,D,10001,HKD
1234500898,2018-02-19,2018-02-19,341,D,10001,USD
1234500177,2017-10-29,2017-10-29,1350,D,10001,CAD
1234500683,2017-08-20,2017-08-20,1100,D,10001,INR
1234500951,2018-02-02,2018-02-02,787,C,2001,USD
1234500035,2017-09-23,2017-09-23,144,D,10001,USD
1234500773,2018-01-05,2018-01-05,1028,C,2001,CAD
1234500742,2017-12-30,2017-12-30,729,D,10001,INR
1234500757,2017-07-07,2017-07-07,1132,D,10001,INR
1234500248,2017-11-17,2017-11-17,976,C,2001,USD
1234500103,2018-02-10,2018-02-10,692,C,2001,HKD
1234500084,2017-09-21,2017-09-21,1328,C,2001,USD
1234500144,2017-07-09,2017-07-09,1441,C,2001,CAD
1234500607,2017-12-12,2017-12-12,596,D,10001,INR
1234500907,2017-07-14,2017-07-14,1078,D,10001,USD
1234500736,2018-01-27,2018-01-27,633,D,10001,INR
1234500160,2018-02-14,2018-02-14,1249,C,2001,HKD
1234500406,2017-11-28,2017-11-28,440,D,10001,CAD
1234500775,2017-11-12,2017-11-12,332,D,10001,CAD
1234500525,2018-02-26,2018-02-26,1244,D,10001,HKD
1234500465,2017-08-05,2017-08-05,769,C,2001,HKD
1234500364,2017-08-15,2017-08-15,570,C,2001,INR
1234500126,2017-09-13,2017-09-13,537,D,10001,CAD
1234500046,2018-01-18,2018-01-18,1265,C,2001,USD
1234500115,2017-12-02,2017-12-02,1090,C,2001,HKD
1234500554,2017-12-24,2017-12-24,992,C,2001,HKD
1234500846,2017-10-31,2017-10-31,1347,C,2001,HKD
1234500634,2017-11-28,2017-11-28,522,D,10001,HKD
1234500091,2017-10-15,2017-10-15,1483,C,2001,HKD
1234500300,2018-03-01,2018-03-01,1364,C,2001,USD
1234500818,2017-07-21,2017-07-21,1306,D,10001,CAD
1234500491,2018-02-19,2018-02-19,479,D,10001,HKD
1234500413,2017-11-12,2017-11-12,277,D,10001,INR
1234500200,2017-08-02,2017-08-02,453,D,10001,HKD
1234500229,2018-02-21,2018-02-21,1309,C,2001,USD
1234500548,2018-03-17,2018-03-17,712,C,2001,USD
1234500323,2018-02-11,2018-02-11,1325,D,10001,CAD
1234500158,2017-11-07,2017-11-07,1436,D,10001,INR
1234500608,2017-10-30,2017-10-30,1228,D,10001,USD
1234500663,2017-08-21,2017-08-21,375,C,2001,HKD
1234500275,2017-11-16,2017-11-16,1072,D,10001,HKD
1234500279,2017-10-25,2017-10-25,432,C,2001,USD
1234500261,2017-11-14,2017-11-14,157,C,2001,INR
1234500891,2018-03-17,2018-03-17,934,D,10001,CAD
1234500299,2017-09-08,2017-09-08,742,D,10001,HKD
1234500024,2017-09-13,2017-09-13,1089,D,10001,INR
1234500618,2017-11-09,2017-11-09,683,C,2001,HKD
1234500628,2018-02-19,2018-02-19,244,C,2001,CAD
1234500528,2017-12-18,2017-12-18,376,C,2001,INR
1234500771,2017-09-13,2017-09-13,608,D,10001,USD
1234500851,2017-12-12,2017-12-12,556,D,10001,USD
1234500205,2017-07-13,2017-07-13,1313,C,2001,CAD
1234500083,2017-08-09,2017-08-09,734,C,2001,INR
1234500229,2018-01-02,2018-01-02,404,D,10001,INR
1234500256,2018-03-17,2018-03-17,354,C,2001,HKD
1234500776,2018-03-14,2018-03-14,389,D,10001,CAD
1234500013,2017-12-04,2017-12-04,586,C,2001,INR
1234500695,2017-09-22,2017-09-22,1463,D,10001,INR
1234500012,2017-08-21,2017-08-21,912,C,2001,CAD
1234500551,2017-11-26,2017-11-26,258,C,2001,CAD
1234500567,2017-07-14,2017-07-14,1170,D,10001,CAD
1234500208,2018-01-23,2018-01-23,262,D,10001,CAD
1234500633,2018-02-10,2018-02-10,113,C,2001,INR
1234500981,2017-09-10,2017-09-10,1429,D,10001,INR
1234500173,2017-09-03,2017-09-03,788,C,2001,CAD
1234500201,2017-10-31,2017-10-31,878,C,2001,CAD
1234500343,2017-09-29,2017-09-29,308,C,2001,HKD
1234500389,2017-12-24,2017-12-24,1307,C,2001,CAD
1234500459,2017-11-30,2017-11-30,252,D,10001,INR
1234500693,2017-07-28,2017-07-28,1378,C,2001,CAD
1234500933,2018-02-07,2018-02-07,147,D,10001,CAD
1234500648,2018-03-04,2018-03-04,812,D,10001,INR
1234500041,2017-11-25,2017-11-25,1417,D,10001,HKD
1234500836,2017-08-12,2017-08-12,1476,D,10001,HKD
1234500345,2017-07-01,2017-07-01,652,C,2001,INR
1234500332,2017-08-18,2017-08-18,1173,C,2001,USD
1234500681,2017-11-29,2017-11-29,792,C,2001,USD
1234500089,2017-07-14,2017-07-14,123,C,2001,USD
1234500315,2017-07-24,2017-07-24,433,D,10001,INR
1234500854,2018-03-27,2018-03-27,1261,D,10001,CAD
1234500589,2017-10-19,2017-10-19,629,C,2001,USD
1234500221,2018-02-28,2018-02-28,702,D,10001,INR
1234500490,2017-11-28,2017-11-28,484,C,2001,HKD
1234500753,2017-08-08,2017-08-08,940,C,2001,HKD
1234500259,2018-03-15,2018-03-15,1147,D,10001,HKD
1234500617,2017-07-24,2017-07-24,586,D,10001,CAD
1234500805,2017-11-25,2017-11-25,720,C,2001,INR
1234500512,2018-03-20,2018-03-20,1082,D,10001,USD
1234500252,2018-03-12,2018-03-12,735,D,10001,CAD
1234500341,2017-07-19,2017-07-19,299,C,2001,USD
1234500658,2017-11-29,2017-11-29,1079,D,10001,USD
1234500781,2017-07-13,2017-07-13,1074,D,10001,HKD
1234500537,2018-03-23,2018-03-23,1033,C,2001,HKD
1234500201,2017-11-27,2017-11-27,1160,D,10001,CAD
1234500476,2018-03-08,2018-03-08,272,C,2001,CAD
1234500850,2018-03-26,2018-03-26,1207,C,2001,CAD
1234500219,2018-01-23,2018-01-23,1300,C,2001,USD
1234500515,2017-12-14,2017-12-14,923,C,2001,HKD
1234500931,2018-02-06,2018-02-06,982,D,10001,HKD
1234500869,2018-02-09,2018-02-09,471,C,2001,HKD
1234500073,2017-11-11,2017-11-11,165,D,10001,HKD
1234500581,2017-09-03,2017-09-03,279,D,10001,HKD
1234500556,2017-07-24,2017-07-24,144,D,10001,INR
1234500254,2018-01-04,2018-01-04,1180,D,10001,USD
1234500333,2017-08-25,2017-08-25,635,C,2001,INR
1234500357,2018-03-02,2018-03-02,1075,D,10001,HKD
1234500092,2018-03-25,2018-03-25,665,C,2001,INR
1234500334,2017-09-30,2017-09-30,774,D,10001,CAD
1234500237,2017-09-27,2017-09-27,484,C,2001,CAD
1234500709,2018-01-05,2018-01-05,764,C,2001,INR
1234500168,2017-08-19,2017-08-19,801,D,10001,CAD
1234500289,2017-10-06,2017-10-06,287,C,2001,HKD
1234500188,2017-10-26,2017-10-26,1435,D,10001,INR
1234500864,2017-08-18,2017-08-18,341,C,2001,USD
1234500848,2017-09-10,2017-09-10,1306,D,10001,USD
1234500643,2017-10-16,2017-10-16,453,D,10001,HKD
1234500671,2018-03-10,2018-03-10,1441,C,2001,CAD
1234500797,2018-01-26,2018-01-26,294,C,2001,CAD
1234500205,2018-02-03,2018-02-03,1207,D,10001,CAD
1234500449,2017-12-15,2017-12-15,484,D,10001,CAD
1234500135,2018-01-09,2018-01-09,241,C,2001,HKD
1234500714,2017-11-30,2017-11-30,628,D,10001,CAD
1234500301,2018-03-27,2018-03-27,163,C,2001,INR
1234500623,2017-08-07,2017-08-07,255,C,2001,HKD
1234500172,2017-07-15,2017-07-15,216,D,10001,HKD
1234500633,2017-11-26,2017-11-26,1335,C,2001,INR
1234500141,2017-07-21,2017-07-21,386,D,10001,CAD
1234500975,2017-10-05,2017-10-05,277,D,10001,INR
1234500379,2017-07-09,2017-07-09,1090,D,10001,INR
1234500173,2018-01-20,2018-01-20,1485,C,2001,INR
1234500787,2018-02-20,2018-02-20,1347,C,2001,HKD
1234500902,2017-12-17,2017-12-17,406,C,2001,USD
1234500571,2018-01-12,2018-01-12,1211,D,10001,CAD
1234500810,2017-07-07,2017-07-07,1137,D,10001,INR
1234500456,2017-07-20,2017-07-20,748,D,10001,USD
1234500247,2018-01-16,2018-01-16,961,C,2001,HKD
1234500292,2018-02-15,2018-02-15,185,C,2001,CAD
1234500706,2018-01-09,2018-01-09,911,D,10001,CAD
1234500780,2017-10-28,2017-10-28,721,D,10001,INR
1234500659,2017-08-14,2017-08-14,984,C,2001,USD
1234500166,2018-01-25,2018-01-25,1215,C,2001,INR
1234500014,2017-07-26,2017-07-26,634,C,2001,INR
1234500392,2018-03-24,2018-03-24,858,C,2001,USD
1234500287,2018-01-05,2018-01-05,642,D,10001,USD
1234500693,2018-01-23,2018-01-23,229,D,10001,HKD
1234500237,2017-11-09,2017-11-09,1434,D,10001,USD
1234500773,2018-03-08,2018-03-08,237,C,2001,CAD
1234500671,2018-01-14,2018-01-14,943,D,10001,HKD
1234500015,2017-08-11,2017-08-11,426,D,10001,CAD
1234500495,2017-10-02,2017-10-02,1278,D,10001,HKD
1234500482,2018-01-20,2018-01-20,1331,D,10001,INR
1234500488,2017-11-14,2017-11-14,1100,D,10001,USD
1234500317,2018-01-10,2018-01-10,1182,D,10001,INR
1234500116,2017-09-09,2017-09-09,970,C,2001,USD
1234500693,2018-02-16,2018-02-16,181,D,10001,CAD
1234500879,2017-10-22,2017-10-22,390,C,2001,INR
1234500957,2017-10-22,2017-10-22,1301,C,2001,HKD
1234500731,2017-12-01,2017-12-01,1387,D,10001,INR
1234500655,2018-02-11,2018-02-11,247,C,2001,USD
1234500004,2017-10-29,2017-10-29,725,C,2001,HKD
1234500639,2017-10-14,2017-10-14,1360,C,2001,HKD
1234500920,2017-12-31,2017-12-31,135,C,2001,CAD
1234500187,2018-03-07,2018-03-07,448,C,2001,CAD
1234500235,2017-10-06,2017-10-06,602,C,2001,USD
1234500098,2017-09-12,2017-09-12,667,C,2001,INR
1234500645,2018-01-20,2018-01-20,552,C,2001,CAD
1234500723,2017-09-19,2017-09-19,709,D,10001,INR
1234500572,2017-11-13,2017-11-13,868,C,2001,USD
1234500594,2017-12-03,2017-12-03,1212,C,2001,INR
1234500530,2018-02-13,2018-02-13,1458,D,10001,CAD
1234500276,2017-07-13,2017-07-13,537,D,10001,INR
1234500694,2017-11-09,2017-11-09,528,D,10001,INR
1234500724,2018-03-06,2018-03-06,477,C,2001,CAD
1234500322,2018-03-17,2018-03-17,1417,C,2001,CAD
1234500454,2017-12-30,2017-12-30,536,C,2001,USD
1234500357,2017-09-22,2017-09-22,415,D,10001,USD
1234500668,2017-10-31,2017-10-31,1332,C,2001,CAD
1234500631,2017-11-14,2017-11-14,300,C,2001,INR
1234500886,2017-11-01,2017-11-01,1292,C,2001,HKD
1234500193,2018-01-23,2018-01-23,906,C,2001,USD
1234500900,2017-09-23,2017-09-23,607,C,2001,INR
1234500603,2017-10-19,2017-10-19,1367,D,10001,HKD
1234500627,2017-09-19,2017-09-19,425,D,10001,INR
1234500279,2018-03-19,2018-03-19,856,D,10001,CAD
1234500472,2017-12-30,2017-12-30,184,D,10001,CAD
1234500154,2018-02-14,2018-02-14,804,D,10001,USD
1234500920,2018-01-30,2018-01-30,403,C,2001,INR
1234500891,2017-07-06,2017-07-06,290,C,2001,HKD
1234500743,2017-11-12,2017-11-12,679,D,10001,HKD
1234500535,2018-02-02,2018-02-02,677,C,2001,HKD
1234500105,2017-11-06,2017-11-06,1377,D,10001,CAD
1234500095,2017-09-24,2017-09-24,1074,C,2001,INR
1234500292,2018-02-11,2018-02-11,127,D,10001,HKD
1234500195,2018-01-21,2018-01-21,233,C,2001,INR
1234500397,2018-02-02,2018-02-02,580,D,10001,USD
1234500777,2017-09-17,2017-09-17,406,C,2001,HKD
1234500279,2017-12-26,2017-12-26,1466,D,10001,USD
1234500635,2017-12-31,2017-12-31,1130,D,10001,HKD
1234500124,2017-11-21,2017-11-21,1280,D,10001,USD
1234500021,2017-12-10,2017-12-10,602,D,10001,USD
1234500735,2018-02-11,2018-02-11,466,D,10001,USD
1234500500,2017-12-22,2017-12-22,109,C,2001,HKD
1234500436,2017-12-28,2017-12-28,661,C,2001,INR
1234500218,2017-12-17,2017-12-17,338,C,2001,INR
1234500648,2017-07-24,2017-07-24,914,C,2001,INR
1234500532,2017-08-05,2017-08-05,1293,C,2001,INR
1234500888,2017-10-22,2017-10-22,1461,D,10001,USD
1234500069,2017-12-27,2017-12-27,1084,C,2001,INR
1234500978,2017-10-22,2017-10-22,969,C,2001,CAD
1234500027,2017-07-11,2017-07-11,140,C,2001,USD
1234500568,2017-10-09,2017-10-09,752,C,2001,INR
1234500890,2018-01-18,2018-01-18,1015,D,10001,HKD
1234500832,2017-11-12,2017-11-12,703,C,2001,CAD
1234500825,2017-10-30,2017-10-30,329,C,2001,HKD
1234500282,2018-02-02,2018-02-02,1023,C,2001,CAD
1234500305,2018-01-15,2018-01-15,1192,D,10001,USD
1234500558,2018-01-05,2018-01-05,981,D,10001,HKD
1234500461,2018-02-05,2018-02-05,546,D,10001,USD
1234500887,2018-02-03,2018-02-03,299,C,2001,USD
1234500811,2017-10-19,2017-10-19,344,C,2001,INR
1234500912,2017-09-18,2017-09-18,511,C,2001,INR
1234500392,2017-07-24,2017-07-24,1468,D,10001,INR
1234500398,2017-11-17,2017-11-17,1308,C,2001,HKD
1234500505,2017-09-28,2017-09-28,346,D,10001,USD
1234500681,2017-08-27,2017-08-27,360,D,10001,USD
1234500897,2017-07-10,2017-07-10,1245,D,10001,CAD
1234500709,2017-07-20,2017-07-20,1134,C,2001,INR
1234500966,2017-08-07,2017-08-07,746,D,10001,HKD
1234500918,2018-02-03,2018-02-03,1482,C,2001,CAD
1234500166,2017-07-19,2017-07-19,108,D,10001,HKD
1234500017,2017-08-31,2017-08-31,707,C,2001,USD
1234500014,2018-02-25,2018-02-25,956,C,2001,HKD
1234500436,2017-11-11,2017-11-11,313,D,10001,CAD
1234500312,2018-01-29,2018-01-29,105,D,10001,HKD
1234500268,2018-01-02,2018-01-02,1051,D,10001,HKD
1234500966,2017-10-15,2017-10-15,1102,C,2001,INR
1234500408,2018-02-20,2018-02-20,774,C,2001,CAD
1234500522,2017-11-02,2017-11-02,686,C,2001,INR
1234500890,2017-11-15,2017-11-15,1401,C,2001,CAD
1234500029,2017-07-26,2017-07-26,957,C,2001,CAD
1234500921,2017-07-17,2017-07-17,1419,C,2001,USD
1234500753,2017-10-28,2017-10-28,172,C,2001,USD
1234500667,2017-08-06,2017-08-06,117,C,2001,INR
